n,E,dd,hh,inv_C_start,inv_C_end,Qsc_start,Qsc_end,Qsc_MACRS,Voc_MACRS,FOMS
2,7,0.03125,0.00390625,3236290569,1.3426E+11,6.30715E-10,3.48019E-09,2.84948E-09,465.2086334,0.011869901
2,7,0.03125,0.0078125,6448531642,1.91714E+11,6.29976E-10,3.46266E-09,2.83269E-09,659.7796877,0.016906165
2,7,0.03125,0.015625,12815320519,2.46856E+11,6.29149E-10,3.42702E-09,2.79787E-09,837.915861,0.021612436
2,7,0.03125,0.03125,25368812686,2.91702E+11,6.28882E-10,3.35567E-09,2.72679E-09,962.9016267,0.025065997
2,7,0.03125,0.0625,49860048737,3.50355E+11,6.28793E-10,3.24339E-09,2.6146E-09,1104.985637,0.029089017
2,7,0.03125,0.125,96758213823,4.15119E+11,6.27862E-10,3.0492E-09,2.42134E-09,1205.029489,0.031908199
2,7,0.03125,0.25,1.84077E+11,4.9892E+11,6.28733E-10,2.73997E-09,2.11123E-09,1251.287612,0.032368051
2,7,0.03125,0.5,3.38484E+11,6.15987E+11,6.33016E-10,2.28846E-09,1.65544E-09,1195.394428,0.027811006
2,7,0.03125,1,5.87496E+11,8.04249E+11,6.45149E-10,1.78447E-09,1.13932E-09,1056.136499,0.019207842
2,7,0.0625,0.00390625,3809455099,1.44265E+11,1.06971E-09,3.4847E-09,2.41499E-09,498.64701,0.009182
2,7,0.0625,0.0078125,7585560737,2.0515E+11,1.06883E-09,3.46849E-09,2.39967E-09,703.4535002,0.013024697
2,7,0.0625,0.015625,15058449625,2.6434E+11,1.06741E-09,3.43632E-09,2.36892E-09,892.2856512,0.016670568
2,7,0.0625,0.03125,29754001316,3.14255E+11,1.0663E-09,3.37284E-09,2.30654E-09,1028.203626,0.019458879
2,7,0.0625,0.0625,58269973967,3.75112E+11,1.06321E-09,3.26925E-09,2.20604E-09,1164.381919,0.022424539
2,7,0.0625,0.125,1.12533E+11,4.44366E+11,1.05939E-09,3.09204E-09,2.03264E-09,1254.779321,0.024463847
2,7,0.0625,0.25,2.12396E+11,5.29063E+11,1.05441E-09,2.79879E-09,1.74439E-09,1256.788295,0.023988317
2,7,0.0625,0.5,3.85382E+11,6.50102E+11,1.04558E-09,2.37214E-09,1.32656E-09,1139.185685,0.019374217
2,7,0.0625,1,6.57297E+11,8.47215E+11,1.04008E-09,1.90388E-09,8.63799E-10,929.3538377,0.011935668
2,7,0.125,0.00390625,4955602738,1.62166E+11,1.64219E-09,3.49127E-09,1.84909E-09,558.0294686,0.006075381
2,7,0.125,0.0078125,9853216168,2.27568E+11,1.64066E-09,3.47666E-09,1.83599E-09,775.010193,0.008509176
2,7,0.125,0.015625,19505709023,2.90879E+11,1.63828E-09,3.44806E-09,1.80978E-09,971.0114169,0.010808746
2,7,0.125,0.03125,38382266924,3.46442E+11,1.63445E-09,3.39288E-09,1.75843E-09,1112.701848,0.012651383
2,7,0.125,0.0625,74709901946,4.09041E+11,1.62881E-09,3.29828E-09,1.66947E-09,1227.443723,0.01433524
2,7,0.125,0.125,1.42705E+11,4.79793E+11,1.61789E-09,3.1336E-09,1.51571E-09,1272.598645,0.015205409
2,7,0.125,0.25,2.64274E+11,5.68563E+11,1.59691E-09,2.86186E-09,1.26494E-09,1205.121993,0.014168577
2,7,0.125,0.5,4.66796E+11,7.01946E+11,1.56308E-09,2.47976E-09,9.16679E-10,1011.018461,0.010441889
2,7,0.125,1,7.67972E+11,9.13622E+11,1.51996E-09,2.06407E-09,5.44113E-10,718.4947224,0.005293279
2,7,0.25,0.00390625,7232397785,1.92622E+11,2.24146E-09,3.49939E-09,1.25792E-09,657.8473284,0.003362391
2,7,0.25,0.0078125,14348847061,2.62262E+11,2.24005E-09,3.48634E-09,1.24629E-09,882.1926272,0.004568085
2,7,0.25,0.015625,28275732377,3.27661E+11,2.23644E-09,3.46077E-09,1.22432E-09,1070.721516,0.005672729
2,7,0.25,0.03125,55195060595,3.8653E+11,2.23001E-09,3.41191E-09,1.18189E-09,1195.71743,0.006560458
2,7,0.25,0.0625,1.06084E+11,4.50794E+11,2.22021E-09,3.3255E-09,1.1053E-09,1263.589239,0.007233424
2,7,0.25,0.125,1.98115E+11,5.25716E+11,2.19864E-09,3.1753E-09,9.76657E-10,1233.722789,0.007340864
2,7,0.25,0.25,3.54851E+11,6.29082E+11,2.15993E-09,2.93901E-09,7.79085E-10,1082.427334,0.006349821
2,7,0.25,0.5,5.97915E+11,7.82492E+11,2.09595E-09,2.61443E-09,5.18482E-10,792.5715079,0.003945478
2,7,0.25,1,9.25625E+11,1.01492E+12,2.00485E-09,2.26759E-09,2.62735E-10,445.6826802,0.001424245
2,7,0.5,0.00390625,11749527039,2.36725E+11,2.7424E-09,3.50741E-09,7.65012E-10,798.0699145,0.001546123
2,7,0.5,0.0078125,23192771286,3.08004E+11,2.74049E-09,3.49545E-09,7.54964E-10,1013.053637,0.002007078
2,7,0.5,0.015625,45342567062,3.73776E+11,2.73634E-09,3.47242E-09,7.36075E-10,1173.833177,0.002414389
2,7,0.5,0.03125,87363722812,4.33669E+11,2.72929E-09,3.42806E-09,6.98774E-10,1248.203323,0.002704981
2,7,0.5,0.0625,1.6392E+11,5.03907E+11,2.71486E-09,3.35083E-09,6.3597E-10,1243.485035,0.00287186
2,7,0.5,0.125,2.95342E+11,5.95003E+11,2.68661E-09,3.22331E-09,5.36694E-10,1124.407181,0.002726706
2,7,0.5,0.25,5.02219E+11,7.21808E+11,2.63512E-09,3.02888E-09,3.93758E-10,862.860373,0.002017795
2,7,0.5,0.5,7.89179E+11,9.06163E+11,2.54791E-09,2.77213E-09,2.24227E-10,501.2496225,0.00090627
2,7,0.5,1,1.12588E+12,1.16368E+12,2.41908E-09,2.50494E-09,8.58584E-11,191.3465781,0.000179451
2,7,1,0.00390625,20626068064,2.92919E+11,3.08743E-09,3.51388E-09,4.26444E-10,965.6014051,0.000606247
2,7,1,0.0078125,40394504308,3.62434E+11,3.08565E-09,3.50278E-09,4.17126E-10,1144.884072,0.000745215
2,7,1,0.015625,78001454592,4.25563E+11,3.08185E-09,3.48121E-09,3.99358E-10,1241.087716,0.000853899
2,7,1,0.03125,1.4669E+11,4.93396E+11,3.07382E-09,3.44248E-09,3.68664E-10,1247.607063,0.000924964
2,7,1,0.0625,2.6558E+11,5.81364E+11,3.05828E-09,3.37793E-09,3.19649E-10,1151.588125,0.000920085
2,7,1,0.125,4.5424E+11,6.98818E+11,3.02792E-09,3.27534E-09,2.47423E-10,913.4669721,0.00075051
2,7,1,0.25,7.19677E+11,8.62802E+11,2.97197E-09,3.12676E-09,1.54788E-10,558.9125479,0.000403122
2,7,1,0.5,1.03727E+12,1.08977E+12,2.87408E-09,2.94066E-09,6.65852E-11,223.4562157,0.000100267
2,7,1,1,1.34914E+12,1.35847E+12,2.7229E-09,2.73885E-09,1.59506E-11,47.07246029,7.32435E-06
2,10,0.03125,0.00390625,2442113556,1.09798E+11,8.36579E-10,3.48528E-09,2.6487E-09,380.6327721,0.008372197
2,10,0.03125,0.0078125,4869729428,1.61726E+11,8.35581E-10,3.47115E-09,2.63557E-09,557.3057956,0.012303799
2,10,0.03125,0.015625,9690725278,2.13782E+11,8.3431E-10,3.44238E-09,2.60807E-09,727.8345117,0.016161787
2,10,0.03125,0.03125,19229597297,2.57081E+11,8.33636E-10,3.38453E-09,2.55089E-09,854.0676541,0.019116496
2,10,0.03125,0.0625,37949922755,3.14492E+11,8.32886E-10,3.29585E-09,2.46296E-09,1004.90854,0.022731504
2,10,0.03125,0.125,74146348042,3.75329E+11,8.30232E-10,3.13988E-09,2.30965E-09,1116.928157,0.025493129
2,10,0.03125,0.25,1.42662E+11,4.51508E+11,8.28252E-10,2.8867E-09,2.05845E-09,1185.208028,0.026768078
2,10,0.03125,0.5,2.6718E+11,5.51975E+11,8.27108E-10,2.49471E-09,1.6676E-09,1156.028917,0.024220053
2,10,0.03125,1,4.77165E+11,7.12272E+11,8.2883E-10,2.01658E-09,1.18775E-09,1040.864089,0.017840937
2,10,0.0625,0.00390625,3016403441,1.21607E+11,1.35201E-09,3.49078E-09,2.13877E-09,420.4250595,0.006061138
2,10,0.0625,0.0078125,6010631263,1.78341E+11,1.35085E-09,3.47825E-09,2.12741E-09,612.194117,0.008871008
2,10,0.0625,0.015625,11946117167,2.36296E+11,1.34888E-09,3.45353E-09,2.10465E-09,799.9390271,0.011691189
2,10,0.0625,0.03125,23657420442,2.85866E+11,1.34719E-09,3.40417E-09,2.05698E-09,941.2664693,0.013924535
2,10,0.0625,0.0625,46495640814,3.45776E+11,1.34264E-09,3.32432E-09,1.98167E-09,1087.042656,0.016378617
2,10,0.0625,0.125,90340621292,4.11215E+11,1.33631E-09,3.18526E-09,1.84896E-09,1189.102945,0.018230458
2,10,0.0625,0.25,1.722E+11,4.87156E+11,1.32642E-09,2.94749E-09,1.62107E-09,1207.477401,0.018422489
2,10,0.0625,0.5,3.17286E+11,5.91402E+11,1.30762E-09,2.58207E-09,1.27445E-09,1112.15221,0.015692322
2,10,0.0625,1,5.54157E+11,7.61598E+11,1.28396E-09,2.1446E-09,8.60643E-10,921.8090953,0.010362083
2,10,0.125,0.00390625,4164247080,1.42517E+11,1.95561E-09,3.49822E-09,1.54261E-09,490.4119171,0.00371118
2,10,0.125,0.0078125,8284581708,2.05625E+11,1.95387E-09,3.48739E-09,1.53352E-09,700.9057036,0.0053485
2,10,0.125,0.015625,16417503068,2.69108E+11,1.951E-09,3.4662E-09,1.51519E-09,900.7506666,0.006969575
2,10,0.125,0.03125,32362739427,3.24901E+11,1.94653E-09,3.4247E-09,1.47817E-09,1049.69526,0.008299727
2,10,0.125,0.0625,63185660868,3.86018E+11,1.93972E-09,3.35297E-09,1.41326E-09,1171.746153,0.009539181
2,10,0.125,0.125,1.21267E+11,4.52076E+11,1.92625E-09,3.22531E-09,1.29906E-09,1224.495825,0.010287237
2,10,0.125,0.25,2.26178E+11,5.31708E+11,1.89997E-09,3.00807E-09,1.1081E-09,1169.684807,0.009894361
2,10,0.125,0.5,4.03839E+11,6.48927E+11,1.85551E-09,2.68665E-09,8.3114E-10,994.1141035,0.007732257
2,10,0.125,1,6.75496E+11,8.35388E+11,1.79191E-09,2.30521E-09,5.13295E-10,715.3120932,0.00423244
2,10,0.25,0.00390625,6444577517,1.77193E+11,2.517E-09,3.50652E-09,9.89517E-10,605.1085001,0.001911762
2,10,0.25,0.0078125,12793035417,2.46317E+11,2.51559E-09,3.4971E-09,9.81503E-10,829.2128688,0.002653957
2,10,0.25,0.015625,25229272072,3.12512E+11,2.51187E-09,3.47851E-09,9.66641E-10,1023.704319,0.00335537
2,10,0.25,0.03125,49311786485,3.71127E+11,2.50542E-09,3.44243E-09,9.37005E-10,1154.032202,0.00392476
2,10,0.25,0.0625,94992067810,4.3289E+11,2.49548E-09,3.37757E-09,8.82087E-10,1225.063749,0.004367027
2,10,0.25,0.125,1.77922E+11,5.02617E+11,2.4735E-09,3.26262E-09,7.89123E-10,1199.757427,0.004505765
2,10,0.25,0.25,3.19976E+11,5.97225E+11,2.43343E-09,3.07699E-09,6.43564E-10,1059.017558,0.004039005
2,10,0.25,0.5,5.42263E+11,7.35405E+11,2.36529E-09,2.80891E-09,4.43624E-10,783.0811902,0.002673461
2,10,0.25,1,8.46794E+11,9.45094E+11,2.26172E-09,2.49634E-09,2.34615E-10,444.0615971,0.001048696
2,10,0.5,0.00390625,10968210147,2.26315E+11,2.93948E-09,3.51388E-09,5.74405E-10,763.0032566,0.000832395
2,10,0.5,0.0078125,21659996945,2.97776E+11,2.93774E-09,3.5053E-09,5.67558E-10,980.1621192,0.001094032
2,10,0.5,0.015625,42370081602,3.64074E+11,2.93398E-09,3.48875E-09,5.54772E-10,1145.850407,0.001330011
2,10,0.5,0.03125,81718762892,4.22624E+11,2.92764E-09,3.45618E-09,5.28541E-10,1221.423771,0.00149799
2,10,0.5,0.0625,1.53523E+11,4.89922E+11,2.91471E-09,3.39885E-09,4.84141E-10,1217.697405,0.001603544
2,10,0.5,0.125,2.76988E+11,5.76112E+11,2.88923E-09,3.30274E-09,4.13518E-10,1102.470853,0.00155101
2,10,0.5,0.25,4.71684E+11,6.94651E+11,2.84229E-09,3.15232E-09,3.10032E-10,849.1008879,0.001191961
2,10,0.5,0.5,7.4236E+11,8.64945E+11,2.76075E-09,2.94357E-09,1.82824E-10,496.5566713,0.000571202
2,10,0.5,1,1.06161E+12,1.10325E+12,2.63332E-09,2.70648E-09,7.31604E-11,190.3695085,0.0001232
2,10,1,0.00390625,19857235825,2.8688E+11,3.20878E-09,3.5193E-09,3.10529E-10,945.8988514,0.000314481
2,10,1,0.0078125,38902841764,3.56571E+11,3.20729E-09,3.51139E-09,3.041E-10,1127.2873,0.000388844
2,10,1,0.015625,75153536943,4.19152E+11,3.20411E-09,3.49586E-09,2.91758E-10,1224.498094,0.000447371
2,10,1,0.03125,1.41414E+11,4.85353E+11,3.19744E-09,3.46769E-09,2.70242E-10,1230.88865,0.000486673
2,10,1,0.0625,2.56161E+11,5.70584E+11,3.18457E-09,3.42034E-09,2.35763E-10,1135.824673,0.000488595
2,10,1,0.125,4.38215E+11,6.83436E+11,3.15931E-09,3.3439E-09,1.8459E-10,900.8828776,0.000406352
2,10,1,0.25,6.94076E+11,8.397E+11,3.11234E-09,3.23024E-09,1.17902E-10,552.231867,0.000226689
2,10,1,0.5,9.99204E+11,1.05416E+12,3.02803E-09,3.0805E-09,5.247E-11,221.7330793,6.01056E-05
2,10,1,1,1.2975E+12,1.30774E+12,2.89112E-09,2.90431E-09,1.31997E-11,46.87094543,4.82618E-06
4,1,0.03125,0.00390625,18299734957,1.60818E+11,1.07412E-10,3.32412E-09,3.21671E-09,532.6124735,0.039411072
4,1,0.03125,0.0078125,35585608463,2.01376E+11,1.07504E-10,3.21492E-09,3.10742E-09,643.5829623,0.048655723
4,1,0.03125,0.015625,67986600329,2.47956E+11,1.07791E-10,3.0259E-09,2.9181E-09,742.9613933,0.05720925
4,1,0.03125,0.03125,1.26381E+11,3.02032E+11,1.0853E-10,2.71764E-09,2.60911E-09,807.099874,0.062016095
4,1,0.03125,0.0625,2.26137E+11,3.78271E+11,1.10476E-10,2.28236E-09,2.17189E-09,838.3703797,0.060626379
4,1,0.03125,0.125,3.84521E+11,4.91946E+11,1.14702E-10,1.74408E-09,1.62938E-09,813.8886753,0.049480754
4,1,0.03125,0.25,6.15808E+11,6.69467E+11,1.23912E-10,1.2162E-09,1.09228E-09,737.8970362,0.032607933
4,1,0.03125,0.5,9.21081E+11,9.34861E+11,1.42018E-10,8.32844E-10,6.90826E-10,647.7835975,0.018834667
4,1,0.03125,1,1.27014E+12,1.27145E+12,1.74499E-10,6.17876E-10,4.43377E-10,563.9598175,0.010624451
4,1,0.0625,0.00390625,18839022258,1.62289E+11,2.0834E-10,3.32866E-09,3.12032E-09,536.2805425,0.037500838
4,1,0.0625,0.0078125,36607363332,2.0329E+11,2.08569E-10,3.21951E-09,3.01094E-09,646.8597307,0.046247233
4,1,0.0625,0.015625,69930139080,2.50355E+11,2.09045E-10,3.0294E-09,2.82035E-09,743.8065141,0.054175058
4,1,0.0625,0.03125,1.29786E+11,3.05118E+11,2.10539E-10,2.72429E-09,2.51375E-09,803.9042928,0.058437835
4,1,0.0625,0.0625,2.31651E+11,3.82625E+11,2.13763E-10,2.29248E-09,2.07872E-09,827.6445157,0.056443303
4,1,0.0625,0.125,3.93148E+11,4.9878E+11,2.21503E-10,1.76365E-09,1.54215E-09,792.591588,0.045106486
4,1,0.0625,0.25,6.28141E+11,6.79625E+11,2.3762E-10,1.24457E-09,1.00695E-09,696.5826557,0.028196984
4,1,0.0625,0.5,9.35068E+11,9.48469E+11,2.66717E-10,8.71396E-10,6.04679E-10,577.092917,0.014644663
4,1,0.0625,1,1.28507E+12,1.28651E+12,3.19436E-10,6.7139E-10,3.51954E-10,453.2495521,0.006773698
4,1,0.125,0.00390625,19926034499,1.64795E+11,3.93203E-10,3.32885E-09,2.93565E-09,540.7441191,0.033851755
4,1,0.125,0.0078125,38678401468,2.06828E+11,3.93853E-10,3.2234E-09,2.82955E-09,651.4557146,0.041797791
4,1,0.125,0.015625,73665238247,2.53898E+11,3.94473E-10,3.03556E-09,2.64109E-09,741.6621643,0.048586528
4,1,0.125,0.03125,1.36277E+11,3.11063E+11,3.96877E-10,2.73558E-09,2.33871E-09,796.8551582,0.052029131
4,1,0.125,0.0625,2.42669E+11,3.91224E+11,4.0238E-10,2.31292E-09,1.91054E-09,807.2247682,0.049202187
4,1,0.125,0.125,4.10127E+11,5.11306E+11,4.14894E-10,1.79702E-09,1.38213E-09,748.6674371,0.037429559
4,1,0.125,0.25,6.5057E+11,6.98242E+11,4.384E-10,1.2992E-09,8.60804E-10,621.9495162,0.021252828
4,1,0.125,0.5,9.6295E+11,9.74515E+11,4.82067E-10,9.52187E-10,4.70119E-10,463.7128997,0.009105536
4,1,0.125,1,1.31408E+12,1.31506E+12,5.56105E-10,7.85985E-10,2.29881E-10,302.8485447,0.002954434
4,1,0.25,0.00390625,22082759649,1.70271E+11,7.07748E-10,3.33775E-09,2.63001E-09,552.6920235,0.02829234
4,1,0.25,0.0078125,42705225740,2.13207E+11,7.08125E-10,3.23244E-09,2.52431E-09,658.9392933,0.034676454
4,1,0.25,0.015625,81088609138,2.62509E+11,7.09717E-10,3.04787E-09,2.33815E-09,742.5429534,0.039944067
4,1,0.25,0.03125,1.49331E+11,3.2197E+11,7.12718E-10,2.75665E-09,2.04394E-09,781.128992,0.041868663
4,1,0.25,0.0625,2.64094E+11,4.07038E+11,7.20595E-10,2.34875E-09,1.62816E-09,765.7272366,0.037831758
4,1,0.25,0.125,4.41555E+11,5.34685E+11,7.35723E-10,1.85908E-09,1.12336E-09,669.1613096,0.0261969
4,1,0.25,0.25,6.93793E+11,7.34385E+11,7.65632E-10,1.40664E-09,6.41011E-10,501.8270208,0.012478696
4,1,0.25,0.5,1.01534E+12,1.02393E+12,8.1798E-10,1.11474E-09,2.96762E-10,310.8971748,0.00381898
4,1,0.25,1,1.36679E+12,1.36725E+12,9.00458E-10,1.00446E-09,1.04002E-10,142.610222,0.00062884
4,1,0.5,0.00390625,26305590454,1.81189E+11,1.17868E-09,3.35117E-09,2.17249E-09,576.1911186,0.020824781
4,1,0.5,0.0078125,50692034105,2.25273E+11,1.17919E-09,3.24659E-09,2.06741E-09,671.595635,0.025082032
4,1,0.5,0.015625,95639481957,2.77605E+11,1.18062E-09,3.06828E-09,1.88766E-09,738.8565715,0.028281111
4,1,0.5,0.03125,1.74478E+11,3.41763E+11,1.18398E-09,2.79208E-09,1.6081E-09,747.6522527,0.028388067
4,1,0.5,0.0625,3.03908E+11,4.34928E+11,1.19007E-09,2.40981E-09,1.21974E-09,686.4228199,0.023374392
4,1,0.5,0.125,5.00465E+11,5.7901E+11,1.20365E-09,1.97788E-09,7.74229E-10,542.8273267,0.013759652
4,1,0.5,0.25,7.72436E+11,8.02035E+11,1.22879E-09,1.60572E-09,3.76928E-10,338.6809756,0.00475671
4,1,0.5,0.5,1.10735E+12,1.11234E+12,1.26929E-09,1.39675E-09,1.27467E-10,148.1146373,0.000766912
4,1,0.5,1,1.4548E+12,1.45497E+12,1.32879E-09,1.35327E-09,2.44766E-11,35.82956559,3.70695E-05
4,1,1,0.00390625,34611420838,1.97852E+11,1.76731E-09,3.36849E-09,1.60118E-09,605.293464,0.012673381
4,1,1,0.0078125,66241845993,2.46552E+11,1.76703E-09,3.26604E-09,1.49901E-09,688.1983019,0.014945922
4,1,1,0.015625,1.23481E+11,3.02311E+11,1.76698E-09,3.09879E-09,1.33181E-09,718.6085071,0.016059622
4,1,1,0.03125,2.20845E+11,3.75425E+11,1.76731E-09,2.84586E-09,1.07855E-09,678.1073854,0.014749626
4,1,1,0.0625,3.76465E+11,4.87313E+11,1.76715E-09,2.5192E-09,7.52047E-10,562.3679312,0.01038839
4,1,1,0.125,6.04248E+11,6.60829E+11,1.76747E-09,2.17482E-09,4.07349E-10,369.1928368,0.004463803
4,1,1,0.25,9.05721E+11,9.21485E+11,1.76713E-09,1.91422E-09,1.47085E-10,163.393513,0.000840585
4,1,1,0.5,1.25453E+12,1.25614E+12,1.7672E-09,1.79496E-09,2.77602E-11,37.70750245,4.11423E-05
4,1,1,1,1.5832E+12,1.5835E+12,1.76736E-09,1.76891E-09,1.55547E-12,2.977604947,1.62924E-07
4,2,0.03125,0.00390625,9671395532,1.30268E+11,2.07016E-10,3.3801E-09,3.17308E-09,438.3160112,0.029961102
4,2,0.03125,0.0078125,19055952291,1.69882E+11,2.06957E-10,3.31226E-09,3.1053E-09,558.7475364,0.038741912
4,2,0.03125,0.015625,37181131259,2.10745E+11,2.07034E-10,3.18358E-09,2.97655E-09,663.2251049,0.04670927
4,2,0.03125,0.03125,71411967459,2.53431E+11,2.076E-10,2.95409E-09,2.74649E-09,733.8328675,0.052105749
4,2,0.03125,0.0625,1.3391E+11,3.1211E+11,2.09146E-10,2.606E-09,2.39686E-09,785.3538163,0.0544872
4,2,0.03125,0.125,2.42465E+11,3.9679E+11,2.12972E-10,2.11479E-09,1.90182E-09,787.4896166,0.049166459
4,2,0.03125,0.25,4.18819E+11,5.32992E+11,2.21597E-10,1.55392E-09,1.33232E-09,735.4167972,0.035927264
4,2,0.03125,0.5,6.80101E+11,7.52811E+11,2.38913E-10,1.07851E-09,8.39594E-10,649.427096,0.021478997
4,2,0.03125,1,1.01642E+12,1.06152E+12,2.70157E-10,7.77945E-10,5.07789E-10,551.2143946,0.011393464
4,2,0.0625,0.00390625,10227139907,1.33268E+11,3.91008E-10,3.38409E-09,2.99309E-09,446.9913577,0.027335715
4,2,0.0625,0.0078125,20133386433,1.73359E+11,3.90723E-10,3.31736E-09,2.92664E-09,567.2280796,0.035241759
4,2,0.0625,0.015625,39260205810,2.14696E+11,3.91039E-10,3.19079E-09,2.79975E-09,669.6983294,0.042330622
4,2,0.0625,0.03125,75254997426,2.58701E+11,3.91441E-10,2.96832E-09,2.57688E-09,738.4501496,0.047155577
4,2,0.0625,0.0625,1.40713E+11,3.18753E+11,3.93461E-10,2.62858E-09,2.23512E-09,782.5024186,0.048810286
4,2,0.0625,0.125,2.53996E+11,4.06596E+11,3.98844E-10,2.15495E-09,1.75611E-09,774.890066,0.043320274
4,2,0.0625,0.25,4.37028E+11,5.46292E+11,4.10719E-10,1.60871E-09,1.19799E-09,699.3277627,0.030009279
4,2,0.0625,0.5,7.05243E+11,7.70647E+11,4.32207E-10,1.14689E-09,7.14684E-10,579.0375428,0.016030173
4,2,0.0625,1,1.0478E+12,1.08317E+12,4.73162E-10,8.62323E-10,3.89161E-10,438.2602114,0.006862637
4,2,0.125,0.00390625,11337555836,1.37243E+11,7.03522E-10,3.39087E-09,2.68735E-09,457.395778,0.022817321
4,2,0.125,0.0078125,22288846256,1.78785E+11,7.03253E-10,3.32532E-09,2.62206E-09,578.8437934,0.029396754
4,2,0.125,0.015625,43333282108,2.20849E+11,7.0302E-10,3.20261E-09,2.49959E-09,676.8301005,0.03509933
4,2,0.125,0.03125,82748580187,2.67452E+11,7.03201E-10,2.98976E-09,2.28655E-09,741.4285368,0.03893466
4,2,0.125,0.0625,1.54034E+11,3.30769E+11,7.046E-10,2.66524E-09,1.96064E-09,773.0466553,0.039629474
4,2,0.125,0.125,2.7618E+11,4.22661E+11,7.09478E-10,2.21108E-09,1.5016E-09,738.5940589,0.033507685
4,2,0.125,0.25,4.70173E+11,5.69229E+11,7.17908E-10,1.69394E-09,9.76028E-10,626.6962887,0.021055414
4,2,0.125,0.5,7.50507E+11,8.027E+11,7.37114E-10,1.26394E-09,5.26827E-10,461.3569334,0.009166879
4,2,0.125,1,1.1004E+12,1.12274E+12,7.76306E-10,1.0168E-09,2.40494E-10,287.3577105,0.0027342
4,2,0.25,0.00390625,13544541411,1.46229E+11,1.17303E-09,3.40142E-09,2.22839E-09,481.4987921,0.016871056
4,2,0.25,0.0078125,26536361462,1.88657E+11,1.17255E-09,3.33814E-09,2.16558E-09,598.6470047,0.02146025
4,2,0.25,0.015625,51364670491,2.32753E+11,1.17133E-09,3.22121E-09,2.04989E-09,689.5831118,0.02538716
4,2,0.25,0.03125,97429354815,2.82503E+11,1.1692E-09,3.02107E-09,1.85187E-09,739.5471055,0.027706573
4,2,0.25,0.0625,1.79561E+11,3.50251E+11,1.16765E-09,2.71473E-09,1.54708E-09,741.171036,0.02696501
4,2,0.25,0.125,3.16862E+11,4.5014E+11,1.16342E-09,2.29314E-09,1.12972E-09,663.5911692,0.020815858
4,2,0.25,0.25,5.29853E+11,6.10291E+11,1.15891E-09,1.82925E-09,6.70349E-10,502.3273373,0.01089476
4,2,0.25,0.5,8.27297E+11,8.61785E+11,1.15817E-09,1.46525E-09,3.07082E-10,304.5807861,0.003387002
4,2,0.25,1,1.18235E+12,1.19181E+12,1.17333E-09,1.27476E-09,1.01423E-10,131.9823261,0.000519328
4,2,0.5,0.00390625,17895860761,1.61853E+11,1.76061E-09,3.41686E-09,1.65625E-09,521.5204538,0.010485119
4,2,0.5,0.0078125,34886290464,2.04985E+11,1.75919E-09,3.35558E-09,1.59639E-09,626.4715948,0.01299903
4,2,0.5,0.015625,66985262236,2.52005E+11,1.75647E-09,3.24602E-09,1.48955E-09,700.3537951,0.015050265
4,2,0.5,0.03125,1.25425E+11,3.06466E+11,1.75072E-09,3.06169E-09,1.31097E-09,718.7195015,0.015784047
4,2,0.5,0.0625,2.26328E+11,3.82272E+11,1.73923E-09,2.78168E-09,1.04245E-09,669.7237299,0.014063701
4,2,0.5,0.125,3.8932E+11,4.99225E+11,1.71949E-09,2.41899E-09,6.99509E-10,538.1924651,0.00924534
4,2,0.5,0.25,6.30647E+11,6.85548E+11,1.68857E-09,2.04308E-09,3.54514E-10,335.7401351,0.003517578
4,2,0.5,0.5,9.48814E+11,9.64815E+11,1.65053E-09,1.76994E-09,1.19413E-10,141.6219696,0.00058025
4,2,0.5,1,1.30139E+12,1.30356E+12,1.62074E-09,1.64312E-09,2.23772E-11,32.70024385,2.77375E-05
4,2,1,0.00390625,26424645680,1.84073E+11,2.34907E-09,3.43399E-09,1.08492E-09,570.0327912,0.005268681
4,2,1,0.0078125,51062332682,2.30373E+11,2.34671E-09,3.37594E-09,1.02922E-09,657.8941043,0.006339439
4,2,1,0.015625,96584470283,2.8085E+11,2.34125E-09,3.27467E-09,9.33423E-10,693.5636908,0.006992864
4,2,1,0.03125,1.76416E+11,3.44149E+11,2.32973E-09,3.11067E-09,7.80941E-10,659.5340657,0.006750994
4,2,1,0.0625,3.08628E+11,4.38915E+11,2.30805E-09,2.87838E-09,5.70325E-10,551.0330377,0.00517055
4,2,1,0.125,5.10333E+11,5.86296E+11,2.26949E-09,2.59595E-09,3.26453E-10,363.7962101,0.002485179
4,2,1,0.25,7.88777E+11,8.15574E+11,2.20797E-09,2.33143E-09,1.23452E-10,159.8524989,0.00051994
4,2,1,0.5,1.12529E+12,1.12948E+12,2.12864E-09,2.15263E-09,2.39914E-11,36.00616303,2.75976E-05
4,2,1,1,1.45718E+12,1.45745E+12,2.04276E-09,2.04423E-09,1.46992E-12,2.696473717,1.33913E-07
4,3,0.03125,0.00390625,6693608455,1.10632E+11,3.00965E-10,3.40099E-09,3.10003E-09,374.2455171,0.023976241
4,3,0.03125,0.0078125,13248876184,1.49028E+11,3.00761E-10,3.34925E-09,3.04849E-09,495.1487388,0.032068857
4,3,0.03125,0.015625,26044245715,1.86879E+11,3.00615E-10,3.24606E-09,2.94545E-09,598.7919268,0.039280902
4,3,0.03125,0.03125,50626703573,2.23926E+11,3.00838E-10,3.05435E-09,2.75351E-09,668.7178109,0.044264528
